CustomerID,CompanyName,City,Country,OrderID,OrderDate,ProductName,Quantity,UnitPrice,TotalPrice,Month,Year
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10646,1997-08-27,Chai,15.0,18.0,270.0,August,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10646,1997-08-27,Ikura,18.0,31.0,558.0,August,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10646,1997-08-27,Flotemysost,30.0,21.5,645.0,August,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10646,1997-08-27,Original Frankfurter grüne Soße,35.0,13.0,455.0,August,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10647,1997-08-27,Teatime Chocolate Biscuits,30.0,9.2,276.0,August,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10647,1997-08-27,Chartreuse verte,20.0,18.0,360.0,August,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10648,1997-08-28,Gustaf's Knäckebröd,15.0,21.0,315.0,August,1997
RICAR,Ricardo Adocicados,Rio De Janeiro,Brazil,10648,1997-08-28,Guaraná Fantástica,15.0,4.5,67.5,August,1997
MAISD,Maison Dewey,Bruxelles,Belgium,10649,1997-08-28,Rössle Sauerkraut,20.0,45.6,912.0,August,1997
MAISD,Maison Dewey,Bruxelles,Belgium,10649,1997-08-28,Mozzarella di Giovanni,15.0,34.8,522.0,August,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10650,1997-08-29,Nord-Ost Matjeshering,30.0,25.89,776.7,August,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10650,1997-08-29,Perth Pasties,25.0,32.8,820.0,August,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10650,1997-08-29,Tourtiere,30.0,7.45,223.5,August,1997
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10651,1997-09-01,Teatime Chocolate Biscuits,12.0,9.2,110.4,September,1997
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10651,1997-09-01,Gustaf's Knäckebröd,20.0,21.0,420.0,September,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10652,1997-09-01,Nord-Ost Matjeshering,2.0,25.89,51.78,September,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10652,1997-09-01,Singaporean Hokkien Fried Mee,20.0,14.0,280.0,September,1997
FRANK,Frankenversand,München,Germany,10653,1997-09-02,Pavlova,30.0,17.45,523.5,September,1997
FRANK,Frankenversand,München,Germany,10653,1997-09-02,Camembert Pierrot,20.0,34.0,680.0,September,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10654,1997-09-02,Chef Anton's Cajun Seasoning,12.0,22.0,264.0,September,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10654,1997-09-02,Chartreuse verte,20.0,18.0,360.0,September,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10654,1997-09-02,Tourtiere,6.0,7.45,44.7,September,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10655,1997-09-03,Jack's New England Clam Chowder,20.0,9.65,193.0,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10656,1997-09-04,Tofu,3.0,23.25,69.75,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10656,1997-09-04,Gula Malacca,28.0,19.45,544.6,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10656,1997-09-04,Zaanse koeken,6.0,9.5,57.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Genen Shouyu,50.0,15.5,775.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Jack's New England Clam Chowder,24.0,9.65,231.6,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Spegesild,45.0,12.0,540.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Zaanse koeken,10.0,9.5,95.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Gnocchi di nonna Alice,45.0,38.0,1710.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10657,1997-09-04,Camembert Pierrot,30.0,34.0,1020.0,September,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10658,1997-09-05,Sir Rodney's Scones,60.0,10.0,600.0,September,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10658,1997-09-05,Boston Crab Meat,70.0,18.4,1288.0,September,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10658,1997-09-05,Camembert Pierrot,55.0,34.0,1870.0,September,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10658,1997-09-05,Original Frankfurter grüne Soße,70.0,13.0,910.0,September,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10659,1997-09-05,Gorgonzola Telino,20.0,12.5,250.0,September,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10659,1997-09-05,Boston Crab Meat,24.0,18.4,441.6,September,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10659,1997-09-05,Outback Lager,40.0,15.0,600.0,September,1997
HUNGC,Hungry Coyote Import Store,Elgin,Usa,10660,1997-09-08,Sir Rodney's Marmalade,21.0,81.0,1701.0,September,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10661,1997-09-09,Chartreuse verte,3.0,18.0,54.0,September,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10661,1997-09-09,Escargots de Bourgogne,49.0,13.25,649.25,September,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10662,1997-09-09,Scottish Longbreads,10.0,12.5,125.0,September,1997
BONAP,Bon app',Marseille,France,10663,1997-09-10,Boston Crab Meat,30.0,18.4,552.0,September,1997
BONAP,Bon app',Marseille,France,10663,1997-09-10,Singaporean Hokkien Fried Mee,30.0,14.0,420.0,September,1997
BONAP,Bon app',Marseille,France,10663,1997-09-10,Manjimup Dried Apples,20.0,53.0,1060.0,September,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10664,1997-09-10,Ikura,24.0,31.0,744.0,September,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10664,1997-09-10,Gnocchi di nonna Alice,12.0,38.0,456.0,September,1997
FURIB,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,10664,1997-09-10,Louisiana Fiery Hot Pepper Sauce,15.0,21.05,315.75,September,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10665,1997-09-11,Manjimup Dried Apples,20.0,53.0,1060.0,September,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10665,1997-09-11,Raclette Courdavault,1.0,55.0,55.0,September,1997
LONEP,Lonesome Pine Restaurant,Portland,Usa,10665,1997-09-11,Lakkalikööri,10.0,18.0,180.0,September,1997
RICSU,Richter Supermarkt,Geneve,Switzerland,10666,1997-09-12,Thüringer Rostbratwurst,36.0,123.79,4456.44,September,1997
RICSU,Richter Supermarkt,Geneve,Switzerland,10666,1997-09-12,Louisiana Fiery Hot Pepper Sauce,10.0,21.05,210.5,September,1997
ERNSH,Ernst Handel,Graz,Austria,10667,1997-09-12,Gudbrandsdalsost,45.0,36.0,1620.0,September,1997
ERNSH,Ernst Handel,Graz,Austria,10667,1997-09-12,Flotemysost,14.0,21.5,301.0,September,1997
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10668,1997-09-15,Gorgonzola Telino,8.0,12.5,100.0,September,1997
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10668,1997-09-15,Pâté chinois,4.0,24.0,96.0,September,1997
WANDK,Die Wandernde Kuh,Stuttgart,Germany,10668,1997-09-15,Wimmers gute Semmelknödel,15.0,33.25,498.75,September,1997
SIMOB,Simons bistro,Kobenhavn,Denmark,10669,1997-09-15,Inlagd Sill,30.0,19.0,570.0,September,1997
FRANK,Frankenversand,München,Germany,10670,1997-09-16,Tunnbröd,32.0,9.0,288.0,September,1997
FRANK,Frankenversand,München,Germany,10670,1997-09-16,Spegesild,60.0,12.0,720.0,September,1997
FRANK,Frankenversand,München,Germany,10670,1997-09-16,Laughing Lumberjack Lager,25.0,14.0,350.0,September,1997
FRANK,Frankenversand,München,Germany,10670,1997-09-16,Röd Kaviar,50.0,15.0,750.0,September,1997
FRANK,Frankenversand,München,Germany,10670,1997-09-16,Rhönbräu Klosterbier,25.0,7.75,193.75,September,1997
FRANR,France restauration,Nantes,France,10671,1997-09-17,Pavlova,10.0,17.45,174.5,September,1997
FRANR,France restauration,Nantes,France,10671,1997-09-17,Tarte au sucre,10.0,49.3,493.0,September,1997
FRANR,France restauration,Nantes,France,10671,1997-09-17,Louisiana Fiery Hot Pepper Sauce,12.0,21.05,252.6,September,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10672,1997-09-17,Côte de Blaye,15.0,263.5,3952.5,September,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10672,1997-09-17,Flotemysost,12.0,21.5,258.0,September,1997
WILMK,Wilman Kala,Helsinki,Finland,10673,1997-09-18,Pavlova,3.0,17.45,52.35,September,1997
WILMK,Wilman Kala,Helsinki,Finland,10673,1997-09-18,Singaporean Hokkien Fried Mee,6.0,14.0,84.0,September,1997
WILMK,Wilman Kala,Helsinki,Finland,10673,1997-09-18,Ipoh Coffee,6.0,46.0,276.0,September,1997
ISLAT,Island Trading,Cowes,Uk,10674,1997-09-18,Tunnbröd,5.0,9.0,45.0,September,1997
FRANK,Frankenversand,München,Germany,10675,1997-09-19,Tofu,30.0,23.25,697.5,September,1997
FRANK,Frankenversand,München,Germany,10675,1997-09-19,Perth Pasties,10.0,32.8,328.0,September,1997
FRANK,Frankenversand,München,Germany,10675,1997-09-19,Escargots de Bourgogne,30.0,13.25,397.5,September,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10676,1997-09-22,Ikura,2.0,31.0,62.0,September,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10676,1997-09-22,Teatime Chocolate Biscuits,7.0,9.2,64.4,September,1997
TORTU,Tortuga Restaurante,México D.F.,Mexico,10676,1997-09-22,Gula Malacca,21.0,19.45,408.45,September,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10677,1997-09-22,Gumbär Gummibärchen,30.0,31.23,936.9,September,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10677,1997-09-22,Geitost,8.0,2.5,20.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10678,1997-09-23,Queso Manchego La Pastora,100.0,38.0,3800.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10678,1997-09-23,Geitost,30.0,2.5,75.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10678,1997-09-23,Jack's New England Clam Chowder,120.0,9.65,1158.0,September,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10678,1997-09-23,Tourtiere,30.0,7.45,223.5,September,1997
BLONP,Blondesddsl pere et fils,Strasbourg,France,10679,1997-09-23,Raclette Courdavault,12.0,55.0,660.0,September,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10680,1997-09-24,Pavlova,50.0,17.45,872.5,September,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10680,1997-09-24,Gorgonzola Telino,20.0,12.5,250.0,September,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10680,1997-09-24,Singaporean Hokkien Fried Mee,40.0,14.0,560.0,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10681,1997-09-25,Teatime Chocolate Biscuits,30.0,9.2,276.0,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10681,1997-09-25,Sir Rodney's Scones,12.0,10.0,120.0,September,1997
GREAL,Great Lakes Food Market,Eugene,Usa,10681,1997-09-25,Wimmers gute Semmelknödel,28.0,33.25,931.0,September,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10682,1997-09-25,Geitost,30.0,2.5,75.0,September,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10682,1997-09-25,Louisiana Hot Spiced Okra,4.0,17.0,68.0,September,1997
ANTON,Antonio Moreno Taquería,México D.F.,Mexico,10682,1997-09-25,Rhönbräu Klosterbier,30.0,7.75,232.5,September,1997
DUMON,Du monde entier,Nantes,France,10683,1997-09-26,Filo Mix,9.0,7.0,63.0,September,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10684,1997-09-26,Boston Crab Meat,20.0,18.4,368.0,September,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10684,1997-09-26,Zaanse koeken,40.0,9.5,380.0,September,1997
OTTIK,Ottilies Käseladen,Köln,Germany,10684,1997-09-26,Camembert Pierrot,30.0,34.0,1020.0,September,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10685,1997-09-29,Ikura,20.0,31.0,620.0,September,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10685,1997-09-29,Jack's New England Clam Chowder,4.0,9.65,38.6,September,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10685,1997-09-29,Zaanse koeken,15.0,9.5,142.5,September,1997
PICCO,Piccolo und mehr,Salzburg,Austria,10686,1997-09-30,Alice Mutton,30.0,39.0,1170.0,September,1997
PICCO,Piccolo und mehr,Salzburg,Austria,10686,1997-09-30,Gumbär Gummibärchen,15.0,31.23,468.45,September,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10687,1997-09-30,Mishi Kobe Niku,50.0,97.0,4850.0,September,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10687,1997-09-30,Thüringer Rostbratwurst,10.0,123.79,1237.9,September,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10687,1997-09-30,Inlagd Sill,6.0,19.0,114.0,September,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10688,1997-10-01,Ikura,18.0,31.0,558.0,October,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10688,1997-10-01,Rössle Sauerkraut,60.0,45.6,2736.0,October,1997
VAFFE,Vaffeljernet,Arhus,Denmark,10688,1997-10-01,Sasquatch Ale,14.0,14.0,196.0,October,1997
BERGS,Berglunds snabbköp,Lulea,Sweden,10689,1997-10-01,Chai,35.0,18.0,630.0,October,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10690,1997-10-02,Gnocchi di nonna Alice,20.0,38.0,760.0,October,1997
HANAR,Hanari Carnes,Rio De Janeiro,Brazil,10690,1997-10-02,Original Frankfurter grüne Soße,30.0,13.0,390.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10691,1997-10-03,Chai,30.0,18.0,540.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10691,1997-10-03,Thüringer Rostbratwurst,40.0,123.79,4951.6,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10691,1997-10-03,Ipoh Coffee,40.0,46.0,1840.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10691,1997-10-03,Gula Malacca,24.0,19.45,466.8,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10691,1997-10-03,Tarte au sucre,48.0,49.3,2366.4,October,1997
ALFKI,Alfreds Futterkiste,Berlin,Germany,10692,1997-10-03,Vegie-spread,20.0,43.9,878.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10693,1997-10-06,Mishi Kobe Niku,6.0,97.0,582.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10693,1997-10-06,Tourtiere,60.0,7.45,447.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10693,1997-10-06,Gudbrandsdalsost,30.0,36.0,1080.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10693,1997-10-06,Röd Kaviar,15.0,15.0,225.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10694,1997-10-06,Uncle Bob's Organic Dried Pears,90.0,30.0,2700.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10694,1997-10-06,Raclette Courdavault,25.0,55.0,1375.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10694,1997-10-06,Outback Lager,50.0,15.0,750.0,October,1997
WILMK,Wilman Kala,Helsinki,Finland,10695,1997-10-07,Northwoods Cranberry Sauce,10.0,40.0,400.0,October,1997
WILMK,Wilman Kala,Helsinki,Finland,10695,1997-10-07,Queso Manchego La Pastora,4.0,38.0,152.0,October,1997
WILMK,Wilman Kala,Helsinki,Finland,10695,1997-10-07,Guaraná Fantástica,20.0,4.5,90.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10696,1997-10-08,Alice Mutton,20.0,39.0,780.0,October,1997
WHITC,White Clover Markets,Seattle,Usa,10696,1997-10-08,Spegesild,18.0,12.0,216.0,October,1997
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10697,1997-10-08,Teatime Chocolate Biscuits,7.0,9.2,64.4,October,1997
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10697,1997-10-08,Steeleye Stout,9.0,18.0,162.0,October,1997
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10697,1997-10-08,Escargots de Bourgogne,30.0,13.25,397.5,October,1997
LINOD,LINO-Delicateses,I. De Margarita,Venezuela,10697,1997-10-08,Outback Lager,30.0,15.0,450.0,October,1997
ERNSH,Ernst Handel,Graz,Austria,10698,1997-10-09,Queso Cabrales,15.0,21.0,315.0,October,1997
ERNSH,Ernst Handel,Graz,Austria,10698,1997-10-09,Alice Mutton,8.0,39.0,312.0,October,1997
ERNSH,Ernst Handel,Graz,Austria,10698,1997-10-09,Thüringer Rostbratwurst,12.0,123.79,1485.48,October,1997
ERNSH,Ernst Handel,Graz,Austria,10698,1997-10-09,Louisiana Fiery Hot Pepper Sauce,65.0,21.05,1368.25,October,1997
ERNSH,Ernst Handel,Graz,Austria,10698,1997-10-09,Outback Lager,8.0,15.0,120.0,October,1997
MORGK,Morgenstern Gesundkost,Leipzig,Germany,10699,1997-10-09,Zaanse koeken,12.0,9.5,114.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10700,1997-10-10,Chai,5.0,18.0,90.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10700,1997-10-10,Sasquatch Ale,12.0,14.0,168.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10700,1997-10-10,Scottish Longbreads,40.0,12.5,500.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10700,1997-10-10,Flotemysost,60.0,21.5,1290.0,October,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10701,1997-10-13,Raclette Courdavault,42.0,55.0,2310.0,October,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10701,1997-10-13,Flotemysost,20.0,21.5,430.0,October,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10701,1997-10-13,Lakkalikööri,35.0,18.0,630.0,October,1997
ALFKI,Alfreds Futterkiste,Berlin,Germany,10702,1997-10-13,Aniseed Syrup,6.0,10.0,60.0,October,1997
ALFKI,Alfreds Futterkiste,Berlin,Germany,10702,1997-10-13,Lakkalikööri,15.0,18.0,270.0,October,1997
FOLKO,Folk och fä HB,Bräcke,Sweden,10703,1997-10-14,Chang,5.0,19.0,95.0,October,1997
FOLKO,Folk och fä HB,Bräcke,Sweden,10703,1997-10-14,Raclette Courdavault,35.0,55.0,1925.0,October,1997
FOLKO,Folk och fä HB,Bräcke,Sweden,10703,1997-10-14,Röd Kaviar,35.0,15.0,525.0,October,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10704,1997-10-14,Chef Anton's Cajun Seasoning,6.0,22.0,132.0,October,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10704,1997-10-14,Guaraná Fantástica,35.0,4.5,157.5,October,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10704,1997-10-14,Chocolade,24.0,12.75,306.0,October,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10705,1997-10-15,Gorgonzola Telino,20.0,12.5,250.0,October,1997
HILAA,HILARION-Abastos,San Cristóbal,Venezuela,10705,1997-10-15,Mascarpone Fabioli,4.0,32.0,128.0,October,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10706,1997-10-16,Pavlova,20.0,17.45,349.0,October,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10706,1997-10-16,Ipoh Coffee,24.0,46.0,1104.0,October,1997
OLDWO,Old World Delicatessen,Anchorage,Usa,10706,1997-10-16,Raclette Courdavault,8.0,55.0,440.0,October,1997
AROUT,Around the Horn,London,Uk,10707,1997-10-16,Pâté chinois,21.0,24.0,504.0,October,1997
AROUT,Around the Horn,London,Uk,10707,1997-10-16,Ravioli Angelo,40.0,19.5,780.0,October,1997
AROUT,Around the Horn,London,Uk,10707,1997-10-16,Outback Lager,28.0,15.0,420.0,October,1997
THEBI,The Big Cheese,Portland,Usa,10708,1997-10-17,Chef Anton's Gumbo Mix,4.0,21.35,85.4,October,1997
THEBI,The Big Cheese,Portland,Usa,10708,1997-10-17,Inlagd Sill,5.0,19.0,95.0,October,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10709,1997-10-17,Northwoods Cranberry Sauce,40.0,40.0,1600.0,October,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10709,1997-10-17,Manjimup Dried Apples,28.0,53.0,1484.0,October,1997
GOURL,Gourmet Lanchonetes,Campinas,Brazil,10709,1997-10-17,Camembert Pierrot,10.0,34.0,340.0,October,1997
FRANS,Franchi S.p.A.,Torino,Italy,10710,1997-10-20,Teatime Chocolate Biscuits,5.0,9.2,46.0,October,1997
FRANS,Franchi S.p.A.,Torino,Italy,10710,1997-10-20,Zaanse koeken,5.0,9.5,47.5,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10711,1997-10-21,Teatime Chocolate Biscuits,12.0,9.2,110.4,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10711,1997-10-21,Jack's New England Clam Chowder,42.0,9.65,405.3,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10711,1997-10-21,Perth Pasties,120.0,32.8,3936.0,October,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10712,1997-10-21,Perth Pasties,3.0,32.8,98.4,October,1997
HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,10712,1997-10-21,Gnocchi di nonna Alice,30.0,38.0,1140.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10713,1997-10-22,Ikura,18.0,31.0,558.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10713,1997-10-22,Gumbär Gummibärchen,30.0,31.23,936.9,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10713,1997-10-22,Rogede sild,110.0,9.5,1045.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10713,1997-10-22,Spegesild,24.0,12.0,288.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10714,1997-10-22,Chang,30.0,19.0,570.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10714,1997-10-22,Alice Mutton,27.0,39.0,1053.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10714,1997-10-22,Zaanse koeken,50.0,9.5,475.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10714,1997-10-22,Gnocchi di nonna Alice,18.0,38.0,684.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10714,1997-10-22,Escargots de Bourgogne,12.0,13.25,159.0,October,1997
BONAP,Bon app',Marseille,France,10715,1997-10-23,Ikura,21.0,31.0,651.0,October,1997
BONAP,Bon app',Marseille,France,10715,1997-10-23,Flotemysost,30.0,21.5,645.0,October,1997
RANCH,Rancho grande,Buenos Aires,Argentina,10716,1997-10-24,Sir Rodney's Scones,5.0,10.0,50.0,October,1997
RANCH,Rancho grande,Buenos Aires,Argentina,10716,1997-10-24,Manjimup Dried Apples,7.0,53.0,371.0,October,1997
RANCH,Rancho grande,Buenos Aires,Argentina,10716,1997-10-24,Sirop d'érable,10.0,28.5,285.0,October,1997
FRANK,Frankenversand,München,Germany,10717,1997-10-24,Sir Rodney's Scones,32.0,10.0,320.0,October,1997
FRANK,Frankenversand,München,Germany,10717,1997-10-24,Tourtiere,15.0,7.45,111.75,October,1997
FRANK,Frankenversand,München,Germany,10717,1997-10-24,Gudbrandsdalsost,25.0,36.0,900.0,October,1997
KOENE,Königlich Essen,Brandenburg,Germany,10718,1997-10-27,Queso Manchego La Pastora,36.0,38.0,1368.0,October,1997
KOENE,Königlich Essen,Brandenburg,Germany,10718,1997-10-27,Pavlova,20.0,17.45,349.0,October,1997
KOENE,Königlich Essen,Brandenburg,Germany,10718,1997-10-27,Inlagd Sill,40.0,19.0,760.0,October,1997
KOENE,Königlich Essen,Brandenburg,Germany,10718,1997-10-27,Tarte au sucre,20.0,49.3,986.0,October,1997
LETSS,Let's Stop N Shop,San Francisco,Usa,10719,1997-10-27,Carnarvon Tigers,12.0,62.5,750.0,October,1997
LETSS,Let's Stop N Shop,San Francisco,Usa,10719,1997-10-27,Nord-Ost Matjeshering,3.0,25.89,77.67,October,1997
LETSS,Let's Stop N Shop,San Francisco,Usa,10719,1997-10-27,Tourtiere,40.0,7.45,298.0,October,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10720,1997-10-28,Steeleye Stout,21.0,18.0,378.0,October,1997
QUEDE,Que Delícia,Rio De Janeiro,Brazil,10720,1997-10-28,Flotemysost,8.0,21.5,172.0,October,1997
QUICK,QUICK-Stop,Cunewalde,Germany,10721,1997-10-29,Gula Malacca,50.0,19.45,972.5,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10722,1997-10-29,Chang,3.0,19.0,57.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10722,1997-10-29,Gorgonzola Telino,50.0,12.5,625.0,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10722,1997-10-29,Scottish Longbreads,45.0,12.5,562.5,October,1997
SAVEA,Save-a-lot Markets,Boise,Usa,10722,1997-10-29,Rhönbräu Klosterbier,42.0,7.75,325.5,October,1997
WHITC,White Clover Markets,Seattle,Usa,10723,1997-10-30,Gumbär Gummibärchen,15.0,31.23,468.45,October,1997
MEREP,Mere Paillarde,Montréal,Canada,10724,1997-10-30,Ikura,16.0,31.0,496.0,October,1997
MEREP,Mere Paillarde,Montréal,Canada,10724,1997-10-30,Sirop d'érable,5.0,28.5,142.5,October,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10725,1997-10-31,Jack's New England Clam Chowder,12.0,9.65,115.8,October,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10725,1997-10-31,Filo Mix,4.0,7.0,28.0,October,1997
FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,10725,1997-10-31,Pâté chinois,6.0,24.0,144.0,October,1997
EASTC,Eastern Connection,London,Uk,10726,1997-11-03,Chef Anton's Cajun Seasoning,25.0,22.0,550.0,November,1997
EASTC,Eastern Connection,London,Uk,10726,1997-11-03,Queso Cabrales,5.0,21.0,105.0,November,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10727,1997-11-03,Alice Mutton,20.0,39.0,780.0,November,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10727,1997-11-03,Gnocchi di nonna Alice,10.0,38.0,380.0,November,1997
REGGC,Reggiani Caseifici,Reggio Emilia,Italy,10727,1997-11-03,Raclette Courdavault,10.0,55.0,550.0,November,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10728,1997-11-04,Nord-Ost Matjeshering,15.0,25.89,388.35,November,1997
QUEEN,Queen Cozinha,Sao Paulo,Brazil,10728,1997-11-04,Boston Crab Meat,6.0,18.4,110.4,November,1997
