CustomerID;CompanyName;City;Country;OrderID;OrderDate;ProductName;Quantity;UnitPrice;TotalPrice
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10659;1997-09-05 00:00:00.000;Outback Lager;40;15,00;600,00
HUNGC;Hungry Coyote Import Store;Elgin;USA;10660;1997-09-08 00:00:00.000;Sir Rodney's Marmalade;21;81,00;1701,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10661;1997-09-09 00:00:00.000;Chartreuse verte;3;18,00;54,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10661;1997-09-09 00:00:00.000;Escargots de Bourgogne;49;13,25;649,25
LONEP;Lonesome Pine Restaurant;Portland;USA;10662;1997-09-09 00:00:00.000;Scottish Longbreads;10;12,50;125,00
BONAP;Bon app';Marseille;France;10663;1997-09-10 00:00:00.000;Boston Crab Meat;30;18,40;552,00
BONAP;Bon app';Marseille;France;10663;1997-09-10 00:00:00.000;Singaporean Hokkien Fried Mee;30;14,00;420,00
BONAP;Bon app';Marseille;France;10663;1997-09-10 00:00:00.000;Manjimup Dried Apples;20;53,00;1060,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10664;1997-09-10 00:00:00.000;Ikura;24;31,00;744,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10664;1997-09-10 00:00:00.000;Gnocchi di nonna Alice;12;38,00;456,00
FURIB;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal;10664;1997-09-10 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;15;21,05;315,75
LONEP;Lonesome Pine Restaurant;Portland;USA;10665;1997-09-11 00:00:00.000;Manjimup Dried Apples;20;53,00;1060,00
LONEP;Lonesome Pine Restaurant;Portland;USA;10665;1997-09-11 00:00:00.000;Raclette Courdavault;1;55,00;55,00
LONEP;Lonesome Pine Restaurant;Portland;USA;10665;1997-09-11 00:00:00.000;Lakkalikööri;10;18,00;180,00
RICSU;Richter Supermarkt;Geneve;Switzerland;10666;1997-09-12 00:00:00.000;Thüringer Rostbratwurst;36;123,79;4456,44
RICSU;Richter Supermarkt;Geneve;Switzerland;10666;1997-09-12 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;10;21,05;210,50
ERNSH;Ernst Handel;Graz;Austria;10667;1997-09-12 00:00:00.000;Gudbrandsdalsost;45;36,00;1620,00
ERNSH;Ernst Handel;Graz;Austria;10667;1997-09-12 00:00:00.000;Flotemysost;14;21,50;301,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10668;1997-09-15 00:00:00.000;Gorgonzola Telino;8;12,50;100,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10668;1997-09-15 00:00:00.000;Pâté chinois;4;24,00;96,00
WANDK;Die Wandernde Kuh;Stuttgart;Germany;10668;1997-09-15 00:00:00.000;Wimmers gute Semmelknödel;15;33,25;498,75
SIMOB;Simons bistro;Kobenhavn;Denmark;10669;1997-09-15 00:00:00.000;Inlagd Sill;30;19,00;570,00
FRANK;Frankenversand;München;Germany;10670;1997-09-16 00:00:00.000;Tunnbröd;32;9,00;288,00
FRANK;Frankenversand;München;Germany;10670;1997-09-16 00:00:00.000;Spegesild;60;12,00;720,00
FRANK;Frankenversand;München;Germany;10670;1997-09-16 00:00:00.000;Laughing Lumberjack Lager;25;14,00;350,00
FRANK;Frankenversand;München;Germany;10670;1997-09-16 00:00:00.000;Röd Kaviar;50;15,00;750,00
FRANK;Frankenversand;München;Germany;10670;1997-09-16 00:00:00.000;Rhönbräu Klosterbier;25;7,75;193,75
FRANR;France restauration;Nantes;France;10671;1997-09-17 00:00:00.000;Pavlova;10;17,45;174,50
FRANR;France restauration;Nantes;France;10671;1997-09-17 00:00:00.000;Tarte au sucre;10;49,30;493,00
FRANR;France restauration;Nantes;France;10671;1997-09-17 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;12;21,05;252,60
BERGS;Berglunds snabbköp;Lulea;Sweden;10672;1997-09-17 00:00:00.000;Côte de Blaye;15;263,50;3952,50
BERGS;Berglunds snabbköp;Lulea;Sweden;10672;1997-09-17 00:00:00.000;Flotemysost;12;21,50;258,00
WILMK;Wilman Kala;Helsinki;Finland;10673;1997-09-18 00:00:00.000;Pavlova;3;17,45;52,35
WILMK;Wilman Kala;Helsinki;Finland;10673;1997-09-18 00:00:00.000;Singaporean Hokkien Fried Mee;6;14,00;84,00
WILMK;Wilman Kala;Helsinki;Finland;10673;1997-09-18 00:00:00.000;Ipoh Coffee;6;46,00;276,00
ISLAT;Island Trading;Cowes;UK;10674;1997-09-18 00:00:00.000;Tunnbröd;5;9,00;45,00
FRANK;Frankenversand;München;Germany;10675;1997-09-19 00:00:00.000;Tofu;30;23,25;697,50
FRANK;Frankenversand;München;Germany;10675;1997-09-19 00:00:00.000;Perth Pasties;10;32,80;328,00
FRANK;Frankenversand;München;Germany;10675;1997-09-19 00:00:00.000;Escargots de Bourgogne;30;13,25;397,50
TORTU;Tortuga Restaurante;México D.F.;Mexico;10676;1997-09-22 00:00:00.000;Ikura;2;31,00;62,00
TORTU;Tortuga Restaurante;México D.F.;Mexico;10676;1997-09-22 00:00:00.000;Teatime Chocolate Biscuits;7;9,20;64,40
TORTU;Tortuga Restaurante;México D.F.;Mexico;10676;1997-09-22 00:00:00.000;Gula Malacca;21;19,45;408,45
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10677;1997-09-22 00:00:00.000;Gumbär Gummibärchen;30;31,23;936,90
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10677;1997-09-22 00:00:00.000;Geitost;8;2,50;20,00
SAVEA;Save-a-lot Markets;Boise;USA;10678;1997-09-23 00:00:00.000;Queso Manchego La Pastora;100;38,00;3800,00
SAVEA;Save-a-lot Markets;Boise;USA;10678;1997-09-23 00:00:00.000;Geitost;30;2,50;75,00
SAVEA;Save-a-lot Markets;Boise;USA;10678;1997-09-23 00:00:00.000;Jack's New England Clam Chowder;120;9,65;1158,00
SAVEA;Save-a-lot Markets;Boise;USA;10678;1997-09-23 00:00:00.000;Tourtiere;30;7,45;223,50
BLONP;Blondesddsl pere et fils;Strasbourg;France;10679;1997-09-23 00:00:00.000;Raclette Courdavault;12;55,00;660,00
OLDWO;Old World Delicatessen;Anchorage;USA;10680;1997-09-24 00:00:00.000;Pavlova;50;17,45;872,50
OLDWO;Old World Delicatessen;Anchorage;USA;10680;1997-09-24 00:00:00.000;Gorgonzola Telino;20;12,50;250,00
OLDWO;Old World Delicatessen;Anchorage;USA;10680;1997-09-24 00:00:00.000;Singaporean Hokkien Fried Mee;40;14,00;560,00
GREAL;Great Lakes Food Market;Eugene;USA;10681;1997-09-25 00:00:00.000;Teatime Chocolate Biscuits;30;9,20;276,00
GREAL;Great Lakes Food Market;Eugene;USA;10681;1997-09-25 00:00:00.000;Sir Rodney's Scones;12;10,00;120,00
GREAL;Great Lakes Food Market;Eugene;USA;10681;1997-09-25 00:00:00.000;Wimmers gute Semmelknödel;28;33,25;931,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10682;1997-09-25 00:00:00.000;Geitost;30;2,50;75,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10682;1997-09-25 00:00:00.000;Louisiana Hot Spiced Okra;4;17,00;68,00
ANTON;Antonio Moreno Taquería;México D.F.;Mexico;10682;1997-09-25 00:00:00.000;Rhönbräu Klosterbier;30;7,75;232,50
DUMON;Du monde entier;Nantes;France;10683;1997-09-26 00:00:00.000;Filo Mix;9;7,00;63,00
OTTIK;Ottilies Käseladen;Köln;Germany;10684;1997-09-26 00:00:00.000;Boston Crab Meat;20;18,40;368,00
OTTIK;Ottilies Käseladen;Köln;Germany;10684;1997-09-26 00:00:00.000;Zaanse koeken;40;9,50;380,00
OTTIK;Ottilies Käseladen;Köln;Germany;10684;1997-09-26 00:00:00.000;Camembert Pierrot;30;34,00;1020,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10685;1997-09-29 00:00:00.000;Ikura;20;31,00;620,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10685;1997-09-29 00:00:00.000;Jack's New England Clam Chowder;4;9,65;38,60
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10685;1997-09-29 00:00:00.000;Zaanse koeken;15;9,50;142,50
PICCO;Piccolo und mehr;Salzburg;Austria;10686;1997-09-30 00:00:00.000;Alice Mutton;30;39,00;1170,00
PICCO;Piccolo und mehr;Salzburg;Austria;10686;1997-09-30 00:00:00.000;Gumbär Gummibärchen;15;31,23;468,45
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10687;1997-09-30 00:00:00.000;Mishi Kobe Niku;50;97,00;4850,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10687;1997-09-30 00:00:00.000;Thüringer Rostbratwurst;10;123,79;1237,90
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10687;1997-09-30 00:00:00.000;Inlagd Sill;6;19,00;114,00
VAFFE;Vaffeljernet;Arhus;Denmark;10688;1997-10-01 00:00:00.000;Ikura;18;31,00;558,00
VAFFE;Vaffeljernet;Arhus;Denmark;10688;1997-10-01 00:00:00.000;Rössle Sauerkraut;60;45,60;2736,00
VAFFE;Vaffeljernet;Arhus;Denmark;10688;1997-10-01 00:00:00.000;Sasquatch Ale;14;14,00;196,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10689;1997-10-01 00:00:00.000;Chai;35;18,00;630,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10690;1997-10-02 00:00:00.000;Gnocchi di nonna Alice;20;38,00;760,00
HANAR;Hanari Carnes;Rio de Janeiro;Brazil;10690;1997-10-02 00:00:00.000;Original Frankfurter grüne Soße;30;13,00;390,00
QUICK;QUICK-Stop;Cunewalde;Germany;10691;1997-10-03 00:00:00.000;Chai;30;18,00;540,00
QUICK;QUICK-Stop;Cunewalde;Germany;10691;1997-10-03 00:00:00.000;Thüringer Rostbratwurst;40;123,79;4951,60
QUICK;QUICK-Stop;Cunewalde;Germany;10691;1997-10-03 00:00:00.000;Ipoh Coffee;40;46,00;1840,00
QUICK;QUICK-Stop;Cunewalde;Germany;10691;1997-10-03 00:00:00.000;Gula Malacca;24;19,45;466,80
QUICK;QUICK-Stop;Cunewalde;Germany;10691;1997-10-03 00:00:00.000;Tarte au sucre;48;49,30;2366,40
ALFKI;Alfreds Futterkiste;Berlin;Germany;10692;1997-10-03 00:00:00.000;Vegie-spread;20;43,90;878,00
WHITC;White Clover Markets;Seattle;USA;10693;1997-10-06 00:00:00.000;Mishi Kobe Niku;6;97,00;582,00
WHITC;White Clover Markets;Seattle;USA;10693;1997-10-06 00:00:00.000;Tourtiere;60;7,45;447,00
WHITC;White Clover Markets;Seattle;USA;10693;1997-10-06 00:00:00.000;Gudbrandsdalsost;30;36,00;1080,00
WHITC;White Clover Markets;Seattle;USA;10693;1997-10-06 00:00:00.000;Röd Kaviar;15;15,00;225,00
QUICK;QUICK-Stop;Cunewalde;Germany;10694;1997-10-06 00:00:00.000;Uncle Bob's Organic Dried Pears;90;30,00;2700,00
QUICK;QUICK-Stop;Cunewalde;Germany;10694;1997-10-06 00:00:00.000;Raclette Courdavault;25;55,00;1375,00
QUICK;QUICK-Stop;Cunewalde;Germany;10694;1997-10-06 00:00:00.000;Outback Lager;50;15,00;750,00
WILMK;Wilman Kala;Helsinki;Finland;10695;1997-10-07 00:00:00.000;Northwoods Cranberry Sauce;10;40,00;400,00
WILMK;Wilman Kala;Helsinki;Finland;10695;1997-10-07 00:00:00.000;Queso Manchego La Pastora;4;38,00;152,00
WILMK;Wilman Kala;Helsinki;Finland;10695;1997-10-07 00:00:00.000;Guaraná Fantástica;20;4,50;90,00
WHITC;White Clover Markets;Seattle;USA;10696;1997-10-08 00:00:00.000;Alice Mutton;20;39,00;780,00
WHITC;White Clover Markets;Seattle;USA;10696;1997-10-08 00:00:00.000;Spegesild;18;12,00;216,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10697;1997-10-08 00:00:00.000;Teatime Chocolate Biscuits;7;9,20;64,40
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10697;1997-10-08 00:00:00.000;Steeleye Stout;9;18,00;162,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10697;1997-10-08 00:00:00.000;Escargots de Bourgogne;30;13,25;397,50
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10697;1997-10-08 00:00:00.000;Outback Lager;30;15,00;450,00
ERNSH;Ernst Handel;Graz;Austria;10698;1997-10-09 00:00:00.000;Queso Cabrales;15;21,00;315,00
ERNSH;Ernst Handel;Graz;Austria;10698;1997-10-09 00:00:00.000;Alice Mutton;8;39,00;312,00
ERNSH;Ernst Handel;Graz;Austria;10698;1997-10-09 00:00:00.000;Thüringer Rostbratwurst;12;123,79;1485,48
ERNSH;Ernst Handel;Graz;Austria;10698;1997-10-09 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;65;21,05;1368,25
ERNSH;Ernst Handel;Graz;Austria;10698;1997-10-09 00:00:00.000;Outback Lager;8;15,00;120,00
MORGK;Morgenstern Gesundkost;Leipzig;Germany;10699;1997-10-09 00:00:00.000;Zaanse koeken;12;9,50;114,00
SAVEA;Save-a-lot Markets;Boise;USA;10700;1997-10-10 00:00:00.000;Chai;5;18,00;90,00
SAVEA;Save-a-lot Markets;Boise;USA;10700;1997-10-10 00:00:00.000;Sasquatch Ale;12;14,00;168,00
SAVEA;Save-a-lot Markets;Boise;USA;10700;1997-10-10 00:00:00.000;Scottish Longbreads;40;12,50;500,00
SAVEA;Save-a-lot Markets;Boise;USA;10700;1997-10-10 00:00:00.000;Flotemysost;60;21,50;1290,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10701;1997-10-13 00:00:00.000;Raclette Courdavault;42;55,00;2310,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10701;1997-10-13 00:00:00.000;Flotemysost;20;21,50;430,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10701;1997-10-13 00:00:00.000;Lakkalikööri;35;18,00;630,00
ALFKI;Alfreds Futterkiste;Berlin;Germany;10702;1997-10-13 00:00:00.000;Aniseed Syrup;6;10,00;60,00
ALFKI;Alfreds Futterkiste;Berlin;Germany;10702;1997-10-13 00:00:00.000;Lakkalikööri;15;18,00;270,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10703;1997-10-14 00:00:00.000;Chang;5;19,00;95,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10703;1997-10-14 00:00:00.000;Raclette Courdavault;35;55,00;1925,00
FOLKO;Folk och fä HB;Bräcke;Sweden;10703;1997-10-14 00:00:00.000;Röd Kaviar;35;15,00;525,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10704;1997-10-14 00:00:00.000;Chef Anton's Cajun Seasoning;6;22,00;132,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10704;1997-10-14 00:00:00.000;Guaraná Fantástica;35;4,50;157,50
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10704;1997-10-14 00:00:00.000;Chocolade;24;12,75;306,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10705;1997-10-15 00:00:00.000;Gorgonzola Telino;20;12,50;250,00
HILAA;HILARION-Abastos;San Cristóbal;Venezuela;10705;1997-10-15 00:00:00.000;Mascarpone Fabioli;4;32,00;128,00
OLDWO;Old World Delicatessen;Anchorage;USA;10706;1997-10-16 00:00:00.000;Pavlova;20;17,45;349,00
OLDWO;Old World Delicatessen;Anchorage;USA;10706;1997-10-16 00:00:00.000;Ipoh Coffee;24;46,00;1104,00
OLDWO;Old World Delicatessen;Anchorage;USA;10706;1997-10-16 00:00:00.000;Raclette Courdavault;8;55,00;440,00
AROUT;Around the Horn;London;UK;10707;1997-10-16 00:00:00.000;Pâté chinois;21;24,00;504,00
AROUT;Around the Horn;London;UK;10707;1997-10-16 00:00:00.000;Ravioli Angelo;40;19,50;780,00
AROUT;Around the Horn;London;UK;10707;1997-10-16 00:00:00.000;Outback Lager;28;15,00;420,00
THEBI;The Big Cheese;Portland;USA;10708;1997-10-17 00:00:00.000;Chef Anton's Gumbo Mix;4;21,35;85,40
THEBI;The Big Cheese;Portland;USA;10708;1997-10-17 00:00:00.000;Inlagd Sill;5;19,00;95,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10709;1997-10-17 00:00:00.000;Northwoods Cranberry Sauce;40;40,00;1600,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10709;1997-10-17 00:00:00.000;Manjimup Dried Apples;28;53,00;1484,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10709;1997-10-17 00:00:00.000;Camembert Pierrot;10;34,00;340,00
FRANS;Franchi S.p.A.;Torino;Italy;10710;1997-10-20 00:00:00.000;Teatime Chocolate Biscuits;5;9,20;46,00
FRANS;Franchi S.p.A.;Torino;Italy;10710;1997-10-20 00:00:00.000;Zaanse koeken;5;9,50;47,50
SAVEA;Save-a-lot Markets;Boise;USA;10711;1997-10-21 00:00:00.000;Teatime Chocolate Biscuits;12;9,20;110,40
SAVEA;Save-a-lot Markets;Boise;USA;10711;1997-10-21 00:00:00.000;Jack's New England Clam Chowder;42;9,65;405,30
SAVEA;Save-a-lot Markets;Boise;USA;10711;1997-10-21 00:00:00.000;Perth Pasties;120;32,80;3936,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10712;1997-10-21 00:00:00.000;Perth Pasties;3;32,80;98,40
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10712;1997-10-21 00:00:00.000;Gnocchi di nonna Alice;30;38,00;1140,00
SAVEA;Save-a-lot Markets;Boise;USA;10713;1997-10-22 00:00:00.000;Ikura;18;31,00;558,00
SAVEA;Save-a-lot Markets;Boise;USA;10713;1997-10-22 00:00:00.000;Gumbär Gummibärchen;30;31,23;936,90
SAVEA;Save-a-lot Markets;Boise;USA;10713;1997-10-22 00:00:00.000;Rogede sild;110;9,50;1045,00
SAVEA;Save-a-lot Markets;Boise;USA;10713;1997-10-22 00:00:00.000;Spegesild;24;12,00;288,00
SAVEA;Save-a-lot Markets;Boise;USA;10714;1997-10-22 00:00:00.000;Chang;30;19,00;570,00
SAVEA;Save-a-lot Markets;Boise;USA;10714;1997-10-22 00:00:00.000;Alice Mutton;27;39,00;1053,00
SAVEA;Save-a-lot Markets;Boise;USA;10714;1997-10-22 00:00:00.000;Zaanse koeken;50;9,50;475,00
SAVEA;Save-a-lot Markets;Boise;USA;10714;1997-10-22 00:00:00.000;Gnocchi di nonna Alice;18;38,00;684,00
SAVEA;Save-a-lot Markets;Boise;USA;10714;1997-10-22 00:00:00.000;Escargots de Bourgogne;12;13,25;159,00
BONAP;Bon app';Marseille;France;10715;1997-10-23 00:00:00.000;Ikura;21;31,00;651,00
BONAP;Bon app';Marseille;France;10715;1997-10-23 00:00:00.000;Flotemysost;30;21,50;645,00
RANCH;Rancho grande;Buenos Aires;Argentina;10716;1997-10-24 00:00:00.000;Sir Rodney's Scones;5;10,00;50,00
RANCH;Rancho grande;Buenos Aires;Argentina;10716;1997-10-24 00:00:00.000;Manjimup Dried Apples;7;53,00;371,00
RANCH;Rancho grande;Buenos Aires;Argentina;10716;1997-10-24 00:00:00.000;Sirop d'érable;10;28,50;285,00
FRANK;Frankenversand;München;Germany;10717;1997-10-24 00:00:00.000;Sir Rodney's Scones;32;10,00;320,00
FRANK;Frankenversand;München;Germany;10717;1997-10-24 00:00:00.000;Tourtiere;15;7,45;111,75
FRANK;Frankenversand;München;Germany;10717;1997-10-24 00:00:00.000;Gudbrandsdalsost;25;36,00;900,00
KOENE;Königlich Essen;Brandenburg;Germany;10718;1997-10-27 00:00:00.000;Queso Manchego La Pastora;36;38,00;1368,00
KOENE;Königlich Essen;Brandenburg;Germany;10718;1997-10-27 00:00:00.000;Pavlova;20;17,45;349,00
KOENE;Königlich Essen;Brandenburg;Germany;10718;1997-10-27 00:00:00.000;Inlagd Sill;40;19,00;760,00
KOENE;Königlich Essen;Brandenburg;Germany;10718;1997-10-27 00:00:00.000;Tarte au sucre;20;49,30;986,00
LETSS;Let's Stop N Shop;San Francisco;USA;10719;1997-10-27 00:00:00.000;Carnarvon Tigers;12;62,50;750,00
LETSS;Let's Stop N Shop;San Francisco;USA;10719;1997-10-27 00:00:00.000;Nord-Ost Matjeshering;3;25,89;77,67
LETSS;Let's Stop N Shop;San Francisco;USA;10719;1997-10-27 00:00:00.000;Tourtiere;40;7,45;298,00
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10720;1997-10-28 00:00:00.000;Steeleye Stout;21;18,00;378,00
QUEDE;Que Delícia;Rio de Janeiro;Brazil;10720;1997-10-28 00:00:00.000;Flotemysost;8;21,50;172,00
QUICK;QUICK-Stop;Cunewalde;Germany;10721;1997-10-29 00:00:00.000;Gula Malacca;50;19,45;972,50
SAVEA;Save-a-lot Markets;Boise;USA;10722;1997-10-29 00:00:00.000;Chang;3;19,00;57,00
SAVEA;Save-a-lot Markets;Boise;USA;10722;1997-10-29 00:00:00.000;Gorgonzola Telino;50;12,50;625,00
SAVEA;Save-a-lot Markets;Boise;USA;10722;1997-10-29 00:00:00.000;Scottish Longbreads;45;12,50;562,50
SAVEA;Save-a-lot Markets;Boise;USA;10722;1997-10-29 00:00:00.000;Rhönbräu Klosterbier;42;7,75;325,50
WHITC;White Clover Markets;Seattle;USA;10723;1997-10-30 00:00:00.000;Gumbär Gummibärchen;15;31,23;468,45
MEREP;Mere Paillarde;Montréal;Canada;10724;1997-10-30 00:00:00.000;Ikura;16;31,00;496,00
MEREP;Mere Paillarde;Montréal;Canada;10724;1997-10-30 00:00:00.000;Sirop d'érable;5;28,50;142,50
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10725;1997-10-31 00:00:00.000;Jack's New England Clam Chowder;12;9,65;115,80
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10725;1997-10-31 00:00:00.000;Filo Mix;4;7,00;28,00
FAMIA;Familia Arquibaldo;Sao Paulo;Brazil;10725;1997-10-31 00:00:00.000;Pâté chinois;6;24,00;144,00
EASTC;Eastern Connection;London;UK;10726;1997-11-03 00:00:00.000;Chef Anton's Cajun Seasoning;25;22,00;550,00
EASTC;Eastern Connection;London;UK;10726;1997-11-03 00:00:00.000;Queso Cabrales;5;21,00;105,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10727;1997-11-03 00:00:00.000;Alice Mutton;20;39,00;780,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10727;1997-11-03 00:00:00.000;Gnocchi di nonna Alice;10;38,00;380,00
REGGC;Reggiani Caseifici;Reggio Emilia;Italy;10727;1997-11-03 00:00:00.000;Raclette Courdavault;10;55,00;550,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10728;1997-11-04 00:00:00.000;Nord-Ost Matjeshering;15;25,89;388,35
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10728;1997-11-04 00:00:00.000;Boston Crab Meat;6;18,40;110,40
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10728;1997-11-04 00:00:00.000;Pâté chinois;12;24,00;288,00
QUEEN;Queen Cozinha;Sao Paulo;Brazil;10728;1997-11-04 00:00:00.000;Camembert Pierrot;15;34,00;510,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10729;1997-11-04 00:00:00.000;Chai;50;18,00;900,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10729;1997-11-04 00:00:00.000;Sir Rodney's Scones;30;10,00;300,00
LINOD;LINO-Delicateses;I. de Margarita;Venezuela;10729;1997-11-04 00:00:00.000;Valkoinen suklaa;40;16,25;650,00
BONAP;Bon app';Marseille;France;10730;1997-11-05 00:00:00.000;Pavlova;15;17,45;261,75
BONAP;Bon app';Marseille;France;10730;1997-11-05 00:00:00.000;Gorgonzola Telino;3;12,50;37,50
BONAP;Bon app';Marseille;France;10730;1997-11-05 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;10;21,05;210,50
CHOPS;Chop-suey Chinese;Bern;Switzerland;10731;1997-11-06 00:00:00.000;Sir Rodney's Scones;40;10,00;400,00
CHOPS;Chop-suey Chinese;Bern;Switzerland;10731;1997-11-06 00:00:00.000;Manjimup Dried Apples;30;53,00;1590,00
BONAP;Bon app';Marseille;France;10732;1997-11-06 00:00:00.000;Lakkalikööri;20;18,00;360,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10733;1997-11-07 00:00:00.000;Tofu;16;23,25;372,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10733;1997-11-07 00:00:00.000;Rössle Sauerkraut;20;45,60;912,00
BERGS;Berglunds snabbköp;Lulea;Sweden;10733;1997-11-07 00:00:00.000;Filo Mix;25;7,00;175,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10734;1997-11-07 00:00:00.000;Grandma's Boysenberry Spread;30;25,00;750,00
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10734;1997-11-07 00:00:00.000;Nord-Ost Matjeshering;15;25,89;388,35
GOURL;Gourmet Lanchonetes;Campinas;Brazil;10734;1997-11-07 00:00:00.000;Lakkalikööri;20;18,00;360,00
LETSS;Let's Stop N Shop;San Francisco;USA;10735;1997-11-10 00:00:00.000;Sirop d'érable;20;28,50;570,00
LETSS;Let's Stop N Shop;San Francisco;USA;10735;1997-11-10 00:00:00.000;Original Frankfurter grüne Soße;2;13,00;26,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10736;1997-11-11 00:00:00.000;Louisiana Fiery Hot Pepper Sauce;40;21,05;842,00
HUNGO;Hungry Owl All-Night Grocers;Cork;Ireland;10736;1997-11-11 00:00:00.000;Rhönbräu Klosterbier;20;7,75;155,00
VINET;Vins et alcools Chevalier;Reims;France;10737;1997-11-11 00:00:00.000;Konbu;4;6,00;24,00
VINET;Vins et alcools Chevalier;Reims;France;10737;1997-11-11 00:00:00.000;Jack's New England Clam Chowder;12;9,65;115,80
SPECD;Spécialités du monde;Paris;France;10738;1997-11-12 00:00:00.000;Pavlova;3;17,45;52,35
VINET;Vins et alcools Chevalier;Reims;France;10739;1997-11-12 00:00:00.000;Inlagd Sill;6;19,00;114,00
VINET;Vins et alcools Chevalier;Reims;France;10739;1997-11-12 00:00:00.000;Filo Mix;18;7,00;126,00
WHITC;White Clover Markets;Seattle;USA;10740;1997-11-13 00:00:00.000;Rössle Sauerkraut;5;45,60;228,00
WHITC;White Clover Markets;Seattle;USA;10740;1997-11-13 00:00:00.000;Steeleye Stout;35;18,00;630,00
WHITC;White Clover Markets;Seattle;USA;10740;1997-11-13 00:00:00.000;Rogede sild;40;9,50;380,00
WHITC;White Clover Markets;Seattle;USA;10740;1997-11-13 00:00:00.000;Gnocchi di nonna Alice;14;38,00;532,00
AROUT;Around the Horn;London;UK;10741;1997-11-14 00:00:00.000;Chang;15;19,00;285,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10742;1997-11-14 00:00:00.000;Aniseed Syrup;20;10,00;200,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10742;1997-11-14 00:00:00.000;Camembert Pierrot;50;34,00;1700,00
BOTTM;Bottom-Dollar Markets;Tsawassen;Canada;10742;1997-11-14 00:00:00.000;Mozzarella di Giovanni;35;34,80;1218,00
AROUT;Around the Horn;London;UK;10743;1997-11-17 00:00:00.000;Spegesild;28;12,00;336,00
VAFFE;Vaffeljernet;Arhus;Denmark;10744;1997-11-17 00:00:00.000;Boston Crab Meat;50;18,40;920,00
QUICK;QUICK-Stop;Cunewalde;Germany;10745;1997-11-18 00:00:00.000;Carnarvon Tigers;24;62,50;1500,00
